X,Result
0.1,-2.0959018634701296
0.2,-1.4649730349091923
0.30000000000000004,-1.095903414786776
0.4,-0.8340442077147369
0.5,-0.6309293867111238
0.6,-0.46497319721775604
0.7,-0.32465844656001713
0.7999999999999999,-0.20311417262572415
0.8999999999999999,-0.0959032279741864
0.9999999999999999,0.0
1.0999999999999999,0.08675506644473298
1.2,0.16595639423307307
1.3,0.23881432745069617
1.4000000000000001,0.3062696014884579
1.5000000000000002,0.36907052811877594
1.6000000000000003,0.42781579806501646
1.7000000000000004,0.4829980248076806
1.8000000000000005,0.5350268587008361
1.9000000000000006,0.5842407368361126
2.0000000000000004,0.630929386711124
2.1000000000000005,0.6753409639464039
2.2000000000000006,0.7176851112688702
2.3000000000000007,0.7581464637918993
2.400000000000001,0.7968852191501128
2.500000000000001,0.8340442077147371
2.600000000000001,0.8697441479114668
2.700000000000001,0.9040963968129083
2.800000000000001,0.9371989152229094
2.9000000000000012,0.969141831157825
3.0000000000000013,1.0000000000000004
3.1000000000000014,1.0298460580010527
3.2000000000000015,1.0587442181653175
3.3000000000000016,1.0867553200622164
3.4000000000000017,1.113928267979747
3.5000000000000018,1.1403133172776028
3.600000000000002,1.1659566940105293
3.700000000000002,1.1908960147804737
3.800000000000002,1.2151700894238562
3.900000000000002,1.2388134498572814
4.000000000000002,1.261859900305638
4.100000000000001,1.2843357659132177
4.200000000000001,1.306269884115056
4.300000000000001,1.3276877267894658
4.4,1.3486148986817978
4.5,1.3690702438349769
4.6,1.3890758871161706
4.699999999999999,1.4086511520833873
4.799999999999999,1.4278160055510358
4.899999999999999,1.446584154570707
4.999999999999998,1.4649730349091916
5.099999999999998,1.4829976516874235
5.1999999999999975,1.500673961559414
5.299999999999997,1.5180120394584677
5.399999999999997,1.5350259422055061
5.4999999999999964,1.551727553194332
5.599999999999996,1.5681281116901646
5.699999999999996,1.5842404084184871
5.799999999999995,1.6000706531326625
5.899999999999995,1.6156301991164628
5.999999999999995,1.6309281333848133
6.099999999999994,1.645975153908345
6.199999999999994,1.660775725434945
6.299999999999994,1.6753394028087534
6.399999999999993,1.6896736370691987
6.499999999999993,1.7037875113955891
6.5999999999999925,1.7176841808828762
6.699999999999992,1.7313718022029785
6.799999999999992,1.7448565607192932
6.8999999999999915,1.758146271082073
6.999999999999991,1.7712430919112934
7.099999999999991,1.7841540743548467
7.19999999999999,1.796884409282386
7.29999999999999,1.8094408989041673
7.39999999999999,1.821824934818512
7.499999999999989,1.8340426808185282
7.599999999999989,1.8460985355524988
7.699999999999989,1.8579967246223141
7.799999999999988,1.8697433146334763
7.899999999999988,1.8813384763129404
7.999999999999988,1.892787726504703
8.099999999999987,1.9040946844228854
8.199999999999987,1.9152647530908828
8.299999999999986,1.9262977052445789
8.399999999999986,1.9371984713624866
8.499999999999986,1.9479701749648892
8.599999999999985,1.958617666299531
8.699999999999985,1.969140407539235
8.799999999999985,1.9795428387990417
8.899999999999984,1.989827674450085
8.999999999999984,1.999997537564694
9.099999999999984,2.010056933357782
9.199999999999983,2.0200046016925315
9.299999999999983,2.0298446783115773
9.399999999999983,2.0395794604648394
9.499999999999982,2.0492130553364607
9.599999999999982,2.0587440574146525
9.699999999999982,2.068176247353824
9.799999999999981,2.0775116483861376
9.89999999999998,2.08675222189619
9.99999999999998,2.0959018634701283
